x,y
-1.2899507090285884,0.7339993187378702
-0.38304032134963695,1.6631822191013033
0.7781967042342304,1.3614908427603916
0.4177299931570402,1.508712531988193
-1.1119816425287707,0.05533385859120893
1.0940220339201505,0.8720918345429618
-1.7414787486301813,0.9794703643641343
0.5109856251929616,-0.8651837922823225
-0.09428151036736132,1.0525729942988036
-0.047900596231708725,-1.5766334732082186
1.3670364092605851,-0.9113994756861399
1.5125799701583142,-0.27002758177889935
0.13884700770329994,0.6659958050889818
-0.6544560419853935,-0.7054770600543799
-1.5227664720781569,-1.050667874503747
1.088296155261058,0.08143660325484722
1.435319908740985,-0.05877536853578502
1.5633855346045578,-1.4461453315398511
-1.8917839872903266,-1.3251515838562455
0.6885408390301593,1.8251635958925112
